chart_year,position,song_name,artist_name,source_title,song_key,artist_key,song_name_clean,resolved_artist_identity,resolved_artist_id,resolved_artist_name,artist_resolution,artist_key_simplified
1964,14,Lonely Girl,Carl Smith,1964 in country music,lonely girl,carl smith,Lonely Girl,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1955,4,Loose Talk,Carl Smith,Billboard Top Country & Western Records of 1955,loose talk,carl smith,Loose Talk,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1951,4,Mr. Moon,Carl Smith,Billboard Top Country & Western Records of 1951,mr moon,carl smith,Mr. Moon,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1964,17,Pillow That Whispers,Carl Smith,1964 in country music,pillow that whispers,carl smith,Pillow That Whispers,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1959,9,Ten Thousand Drums,Carl Smith,1959 in country music,ten thousand drums,carl smith,Ten Thousand Drums,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1959,15,The Best Years of Your Life,Carl Smith,1959 in country music,the best years of your life,carl smith,The Best Years of Your Life,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1953,2,Trademark,Carl Smith,Billboard Top Country & Western Records of 1953,trademark,carl smith,Trademark,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1964,16,Triangle,Carl Smith,1964 in country music,triangle,carl smith,Triangle,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1957,2,"Why, Why?",Carl Smith,Billboard Top Country & Western Records of 1957,why why,carl smith,"Why, Why?",id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1956,21,You Are the One,Carl Smith,Billboard Top Country & Western Records of 1956,you are the one,carl smith,You Are the One,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1956,35,You're Free to Go,Carl Smith,Billboard Top Country & Western Records of 1956,you re free to go,carl smith,You're Free to Go,id:artist_000464,artist_000464,Carl Smith,existing_artist,carl smith
1991,3,Come On Back,Carlene Carter,1991 in country music,come on back,carlene carter,Come On Back,id:artist_000985,artist_000985,Carlene Carter,existing_artist,carlene carter
1994,50,I Love You 'Cause I Want To,Carlene Carter,1994 in country music,i love you cause i want to,carlene carter,I Love You 'Cause I Want To,id:artist_000985,artist_000985,Carlene Carter,existing_artist,carlene carter
1991,33,One Love,Carlene Carter,1991 in country music,one love,carlene carter,One Love,id:artist_000985,artist_000985,Carlene Carter,existing_artist,carlene carter
1991,25,The Sweetest Thing,Carlene Carter,1991 in country music,the sweetest thing,carlene carter,The Sweetest Thing,id:artist_000985,artist_000985,Carlene Carter,existing_artist,carlene carter
2018,21,Hide the Wine,Carly Pearce,2018 in country music,hide the wine,carly pearce,Hide the Wine,id:artist_000055,artist_000055,Carly Pearce,existing_artist,carly pearce
2021,23,Next Girl,Carly Pearce,2021 in country music,next girl,carly pearce,Next Girl,id:artist_000055,artist_000055,Carly Pearce,existing_artist,carly pearce
2023,11,What He Didn't Do,Carly Pearce,2023 in country music,what he didn t do,carly pearce,What He Didn't Do,id:artist_000055,artist_000055,Carly Pearce,existing_artist,carly pearce
2024,19,We Don't Fight Anymore,Carly Pearce featuring Chris Stapleton,2024 in country music,we don t fight anymore,carly pearce featuring chris stapleton,We Don't Fight Anymore,id:artist_000055,artist_000055,Carly Pearce,existing_artist,carly pearce
2012,2,Blown Away,Carrie Underwood,2012 in country music,blown away,carrie underwood,Blown Away,id:artist_000136,artist_000136,Carrie Underwood,existing_artist,carrie underwood
2011,2,Mama's Song,Carrie Underwood,2011 in country music,mama s song,carrie underwood,Mama's Song,id:artist_000136,artist_000136,Carrie Underwood,existing_artist,carrie underwood
2009,2,I Told You So,Carrie Underwood featuring Randy Travis,2009 in country music,i told you so,carrie underwood featuring randy travis,I Told You So,id:artist_000136,artist_000136,Carrie Underwood,existing_artist,carrie underwood
1948,9,"Life Gets Tee-Jus Don't It""[5]",Carson Robison with His Pleasant Valley Boys,1948 in country music,life gets tee jus don t it,carson robison with his pleasant valley boys,Life Gets Tee-Jus Don't It,id:artist_000145,artist_000145,Carson Robison,existing_artist,carson robison
2013,24,Crying on a Suitcase,Casey James,2013 in country music,crying on a suitcase,casey james,Crying on a Suitcase,id:artist_000803,artist_000803,Casey James,existing_artist,casey james
2012,4,Stupid Boy,Cassadee Pope,2012 in country music,stupid boy,cassadee pope,Stupid Boy,id:artist_000804,artist_000804,Cassadee Pope,existing_artist,cassadee pope
2014,5,Wasting All These Tears,Cassadee Pope,2014 in country music,wasting all these tears,cassadee pope,Wasting All These Tears,id:artist_000804,artist_000804,Cassadee Pope,existing_artist,cassadee pope
1974,3,Mississippi Cotton Picking Delta Town,Charley Pride,1974 in country music,mississippi cotton picking delta town,charley pride,Mississippi Cotton Picking Delta Town,id:artist_000469,artist_000469,Charley Pride,existing_artist,charley pride
1964,4,I Don't Love You Anymore,Charlie Louvin,1964 in country music,i don t love you anymore,charlie louvin,I Don't Love You Anymore,id:artist_000850,artist_000850,Charlie Louvin,existing_artist,charlie louvin
1974,23,A Field of Yellow Daisies,Charlie Rich,1974 in country music,a field of yellow daisies,charlie rich,A Field of Yellow Daisies,id:artist_000392,artist_000392,Charlie Rich,existing_artist,charlie rich
1974,7,I Don't See Me in Your Eyes Anymore,Charlie Rich,1974 in country music,i don t see me in your eyes anymore,charlie rich,I Don't See Me in Your Eyes Anymore,id:artist_000392,artist_000392,Charlie Rich,existing_artist,charlie rich
1960,14,Hot Rod Lincoln,Charlie Ryan,1960 in country music,hot rod lincoln,charlie ryan,Hot Rod Lincoln,id:artist_000340,artist_000340,Charlie Ryan,existing_artist,charlie ryan
1959,16,I'll Catch You When You Fall,Charlie Walker,1959 in country music,i ll catch you when you fall,charlie walker,I'll Catch You When You Fall,id:artist_000341,artist_000341,Charlie Walker,existing_artist,charlie walker
1958,2,Pick Me Up On Your Way Down,Charlie Walker,1958 in country music,pick me up on your way down,charlie walker,Pick Me Up On Your Way Down,id:artist_000341,artist_000341,Charlie Walker,existing_artist,charlie walker
1960,11,Who Will Buy the Wine,Charlie Walker,1960 in country music,who will buy the wine,charlie walker,Who Will Buy the Wine,id:artist_000341,artist_000341,Charlie Walker,existing_artist,charlie walker
2013,28,Could It Be,Charlie Worsham,2013 in country music,could it be,charlie worsham,Could It Be,id:artist_000986,artist_000986,Charlie Worsham,existing_artist,charlie worsham
2016,16,Little Bit of You,Chase Bryant,2016 in country music,little bit of you,chase bryant,Little Bit of You,id:artist_000247,artist_000247,Chase Bryant,existing_artist,chase bryant
2015,16,Take It On Back,Chase Bryant,2015 in country music,take it on back,chase bryant,Take It On Back,id:artist_000247,artist_000247,Chase Bryant,existing_artist,chase bryant
2025,13,Darlin',Chase Matthew,2025 in country music,darlin,chase matthew,Darlin',id:artist_001605,artist_001605,Chase Matthew,existing_artist,chase matthew
2024,24,Love You Again,Chase Matthew,2024 in country music,love you again,chase matthew,Love You Again,id:artist_001605,artist_001605,Chase Matthew,existing_artist,chase matthew
2019,3,Eyes on You,Chase Rice,2019 in country music,eyes on you,chase rice,Eyes on You,id:artist_000989,artist_000989,Chase Rice,existing_artist,chase rice
2015,10,Gonna Wanna Tonight,Chase Rice,2015 in country music,gonna wanna tonight,chase rice,Gonna Wanna Tonight,id:artist_000989,artist_000989,Chase Rice,existing_artist,chase rice
2021,3,Drinkin' Beer. Talkin' God. Amen.,Chase Rice featuring Florida Georgia Line,2021 in country music,drinkin beer talkin god amen,chase rice featuring florida georgia line,Drinkin' Beer. Talkin' God. Amen.,id:artist_000989,artist_000989,Chase Rice,existing_artist,chase rice
2024,8,23,Chayce Beckham,2024 in country music,23,chayce beckham,23,id:artist_001592,artist_001592,Chayce Beckham,existing_artist,chayce beckham
2012,12,Got My Country On,Chris Cagle,2012 in country music,got my country on,chris cagle,Got My Country On,id:artist_000472,artist_000472,Chris Cagle,existing_artist,chris cagle
2001,8,Laredo,Chris Cagle,2001 in country music,laredo,chris cagle,Laredo,id:artist_000472,artist_000472,Chris Cagle,existing_artist,chris cagle
2008,3,What Kinda Gone,Chris Cagle,2008 in country music,what kinda gone,chris cagle,What Kinda Gone,id:artist_000472,artist_000472,Chris Cagle,existing_artist,chris cagle
2024,26,All I Need Is You,Chris Janson,2024 in country music,all i need is you,chris janson,All I Need Is You,id:artist_000052,artist_000052,Chris Janson,existing_artist,chris janson
2015,2,Buy Me a Boat,Chris Janson,2015 in country music,buy me a boat,chris janson,Buy Me a Boat,id:artist_000052,artist_000052,Chris Janson,existing_artist,chris janson
2020,8,Done,Chris Janson,2020 in country music,done,chris janson,Done,id:artist_000052,artist_000052,Chris Janson,existing_artist,chris janson
2018,12,Drunk Girl,Chris Janson,2018 in country music,drunk girl,chris janson,Drunk Girl,id:artist_000052,artist_000052,Chris Janson,existing_artist,chris janson
2019,6,Good Vibes,Chris Janson,2019 in country music,good vibes,chris janson,Good Vibes,id:artist_000052,artist_000052,Chris Janson,existing_artist,chris janson
2020,3,"Big, Big Plans",Chris Lane,2020 in country music,big big plans,chris lane,"Big, Big Plans",id:artist_000056,artist_000056,Chris Lane,existing_artist,chris lane
2016,10,Fix,Chris Lane,2016 in country music,fix,chris lane,Fix,id:artist_000056,artist_000056,Chris Lane,existing_artist,chris lane
2019,2,I Don't Know About You,Chris Lane,2019 in country music,i don t know about you,chris lane,I Don't Know About You,id:artist_000056,artist_000056,Chris Lane,existing_artist,chris lane
2018,12,Take Back Home Girl,Chris Lane featuring Tori Kelly,2018 in country music,take back home girl,chris lane featuring tori kelly,Take Back Home Girl,id:artist_000056,artist_000056,Chris Lane,existing_artist,chris lane
2021,1,Starting Over,Chris Stapleton,2021 in country music,starting over,chris stapleton,Starting Over,id:artist_000148,artist_000148,Chris Stapleton,existing_artist,chris stapleton
2015,1,Tennessee Whiskey,Chris Stapleton,2015 in country music,tennessee whiskey,chris stapleton,Tennessee Whiskey,id:artist_000148,artist_000148,Chris Stapleton,existing_artist,chris stapleton
2025,12,Think I'm in Love with You,Chris Stapleton,2025 in country music,think i m in love with you,chris stapleton,Think I'm in Love with You,id:artist_000148,artist_000148,Chris Stapleton,existing_artist,chris stapleton
2024,5,White Horse,Chris Stapleton,2024 in country music,white horse,chris stapleton,White Horse,id:artist_000148,artist_000148,Chris Stapleton,existing_artist,chris stapleton
2022,1,You Should Probably Leave,Chris Stapleton,2022 in country music,you should probably leave,chris stapleton,You Should Probably Leave,id:artist_000148,artist_000148,Chris Stapleton,existing_artist,chris stapleton
2013,4,Aw Naw,Chris Young,2013 in country music,aw naw,chris young,Aw Naw,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2020,18,Drowning,Chris Young,2020 in country music,drowning,chris young,Drowning,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2009,1,Gettin' You Home (The Black Dress Song),Chris Young,2009 in country music,gettin you home,chris young,Gettin' You Home (The Black Dress Song),id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2018,8,Hangin' On,Chris Young,2018 in country music,hangin on,chris young,Hangin' On,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2013,16,I Can Take It from There,Chris Young,2013 in country music,i can take it from there,chris young,I Can Take It from There,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2015,2,I'm Comin' Over,Chris Young,2015 in country music,i m comin over,chris young,I'm Comin' Over,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2015,4,Lonely Eyes,Chris Young,2015 in country music,lonely eyes,chris young,Lonely Eyes,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2023,26,Looking for You,Chris Young,2023 in country music,looking for you,chris young,Looking for You,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2018,7,Losing Sleep,Chris Young,2018 in country music,losing sleep,chris young,Losing Sleep,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2019,10,Raised on Country,Chris Young,2019 in country music,raised on country,chris young,Raised on Country,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2011,1,Tomorrow,Chris Young,2011 in country music,tomorrow,chris young,Tomorrow,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2011,1,Voices,Chris Young,2011 in country music,voices,chris young,Voices,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2014,8,Who I Am with You,Chris Young,2014 in country music,who i am with you,chris young,Who I Am with You,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2012,1,You,Chris Young,2012 in country music,you,chris young,You,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2024,26,Young Love & Saturday Nights,Chris Young,2024 in country music,young love and saturday nights,chris young,Young Love & Saturday Nights,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2016,2,Think of You,Chris Young duet with Cassadee Pope,2016 in country music,think of you,chris young duet with cassadee pope,Think of You,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2022,16,At the End of a Bar,Chris Young with Mitchell Tenpenny,2022 in country music,at the end of a bar,chris young with mitchell tenpenny,At the End of a Bar,id:artist_001532,artist_001532,Chris Young (singer),existing_artist,chris young
2008,14,All I Ever Wanted,Chuck Wicks,2008 in country music,all i ever wanted,chuck wicks,All I Ever Wanted,id:artist_000806,artist_000806,Chuck Wicks,existing_artist,chuck wicks
2008,5,Stealing Cinderella,Chuck Wicks,2008 in country music,stealing cinderella,chuck wicks,Stealing Cinderella,id:artist_000806,artist_000806,Chuck Wicks,existing_artist,chuck wicks
1960,10,Family Bible,Claude Gray,1960 in country music,family bible,claude gray,Family Bible,id:artist_000157,artist_000157,Claude Gray,existing_artist,claude gray
1964,11,Sam Hill,Claude King,1964 in country music,sam hill,claude king,Sam Hill,id:artist_000837,artist_000837,Claude King,existing_artist,claude king
